"","id","osm_id","name","bicycle","cyclestreets_id","cycleway","cycleway.left","cycleway.left.width","cycleway.oneside.width","cycleway.otherside","cycleway.otherside.width","cycleway.right","cycleway.right.width","designation","foot","footway","highway","junction","maxspeed"
"21728",21728,"167037118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified",NA,"30 mph"
"21729",21729,"167037119",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21730",21730,"167037119",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21731",21731,"167037119",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21732",21732,"167037119",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21733",21733,"167037119",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21734",21734,"167037119",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21735",21735,"167037122","Milton Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21736",21736,"167037122","Milton Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21737",21737,"167037122","Milton Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21738",21738,"167037122","Milton Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21739",21739,"167037123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21740",21740,"167037123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21741",21741,"167037123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21742",21742,"167037124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21743",21743,"167037124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21744",21744,"167037126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21745",21745,"167037126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21746",21746,"167037126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21747",21747,"167037126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21748",21748,"167444217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"21749",21749,"167444217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"21750",21750,"167444218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"21751",21751,"167444218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"21752",21752,"168505174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21753",21753,"168505174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21754",21754,"168505174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21755",21755,"168712156",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21756",21756,"168712156",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21757",21757,"168712156",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21758",21758,"168712156",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21759",21759,"168712156",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"21760",21760,"169131674","Madingley Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21761",21761,"169131674","Madingley Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21762",21762,"169131674","Madingley Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21763",21763,"169131674","Madingley Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21764",21764,"169132025","Long Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21765",21765,"169132025","Long Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21766",21766,"169132025","Long Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21767",21767,"169132025","Long Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"21768",21768,"169327094",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21769",21769,"169327094",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21770",21770,"169327094",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21771",21771,"169327094",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21772",21772,"169327108",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21773",21773,"169327108",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21774",21774,"169327108",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21775",21775,"169328571",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21776",21776,"169328571",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21777",21777,"169328571",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21778",21778,"169328571",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21779",21779,"169328571",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21780",21780,"169328571",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21781",21781,"169329850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21782",21782,"169329850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21783",21783,"169330166",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21784",21784,"169330166",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21785",21785,"169330166",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21786",21786,"169330166",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21787",21787,"169330166",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21788",21788,"169330166",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"21789",21789,"169330166",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
